path,class,sport
../Dataset/noFights/v_BaseballPitch_g12_c01.avi,0,noFights
../Dataset/noFights/v_Basketball_g08_c04.avi,0,noFights
../Dataset/noFights/v_PlayingSitar_g17_c06.avi,0,noFights
../Dataset/noFights/v_JavelinThrow_g18_c04.avi,0,noFights
../Dataset/noFights/v_Swing_g18_c04.avi,0,noFights
../Dataset/fights/fi309_xvid.avi,1,fights
../Dataset/noFights/v_WallPushups_g19_c03.avi,0,noFights
../Dataset/fights/fi8_xvid.avi,1,fights
../Dataset/noFights/v_BoxingSpeedBag_g22_c03.avi,0,noFights
../Dataset/noFights/v_ApplyLipstick_g23_c02.avi,0,noFights
../Dataset/noFights/v_BenchPress_g03_c02.avi,0,noFights
../Dataset/noFights/v_HammerThrow_g05_c03.avi,0,noFights
../Dataset/noFights/v_FieldHockeyPenalty_g06_c01.avi,0,noFights
../Dataset/noFights/no104_xvid.avi,0,noFights
../Dataset/noFights/v_HandStandPushups_g18_c03.avi,0,noFights
../Dataset/noFights/v_ParallelBars_g15_c03.avi,0,noFights
../Dataset/noFights/v_PommelHorse_g09_c01.avi,0,noFights
../Dataset/noFights/v_BlowingCandles_g19_c01.avi,0,noFights
../Dataset/noFights/v_BreastStroke_g23_c01.avi,0,noFights
../Dataset/noFights/v_Hammering_g17_c05.avi,0,noFights
../Dataset/noFights/v_BoxingSpeedBag_g07_c06.avi,0,noFights
../Dataset/noFights/v_MoppingFloor_g23_c03.avi,0,noFights
../Dataset/noFights/v_RockClimbingIndoor_g03_c01.avi,0,noFights
../Dataset/noFights/v_BodyWeightSquats_g04_c02.avi,0,noFights
../Dataset/noFights/v_PoleVault_g22_c01.avi,0,noFights
../Dataset/fights/v_Punch_g11_c07.avi,1,fights
../Dataset/noFights/no370_xvid.avi,0,noFights
../Dataset/noFights/v_Knitting_g25_c04.avi,0,noFights
../Dataset/noFights/v_YoYo_g11_c03.avi,0,noFights
../Dataset/noFights/v_GolfSwing_g23_c01.avi,0,noFights
../Dataset/noFights/v_Drumming_g18_c04.avi,0,noFights
../Dataset/noFights/v_IceDancing_g21_c05.avi,0,noFights
../Dataset/noFights/v_CleanAndJerk_g08_c04.avi,0,noFights
../Dataset/noFights/v_Kayaking_g22_c04.avi,0,noFights
../Dataset/noFights/v_PlayingDaf_g22_c07.avi,0,noFights
../Dataset/noFights/v_Skijet_g08_c02.avi,0,noFights
../Dataset/noFights/v_IceDancing_g19_c01.avi,0,noFights
../Dataset/noFights/v_TableTennisShot_g20_c03.avi,0,noFights
../Dataset/noFights/v_FrisbeeCatch_g16_c03.avi,0,noFights
../Dataset/noFights/v_TableTennisShot_g23_c04.avi,0,noFights
../Dataset/noFights/v_MoppingFloor_g05_c01.avi,0,noFights
../Dataset/noFights/v_PlayingGuitar_g12_c07.avi,0,noFights
../Dataset/noFights/v_BabyCrawling_g17_c05.avi,0,noFights
../Dataset/noFights/v_SkateBoarding_g16_c04.avi,0,noFights
../Dataset/noFights/v_FrontCrawl_g14_c03.avi,0,noFights
../Dataset/noFights/v_CricketShot_g08_c06.avi,0,noFights
../Dataset/noFights/v_BlowingCandles_g18_c02.avi,0,noFights
../Dataset/noFights/v_BlowDryHair_g19_c01.avi,0,noFights
../Dataset/noFights/v_PlayingDaf_g04_c04.avi,0,noFights
../Dataset/noFights/v_Drumming_g09_c01.avi,0,noFights
../Dataset/noFights/v_ApplyLipstick_g15_c02.avi,0,noFights
../Dataset/noFights/v_BabyCrawling_g22_c05.avi,0,noFights
../Dataset/noFights/v_RockClimbingIndoor_g14_c03.avi,0,noFights
../Dataset/noFights/v_PlayingGuitar_g13_c02.avi,0,noFights
../Dataset/noFights/v_Billiards_g24_c01.avi,0,noFights
../Dataset/noFights/v_Skiing_g14_c02.avi,0,noFights
../Dataset/noFights/no197_xvid.avi,0,noFights
../Dataset/noFights/v_Billiards_g15_c03.avi,0,noFights
../Dataset/noFights/v_ApplyEyeMakeup_g06_c02.avi,0,noFights
../Dataset/noFights/v_SoccerJuggling_g12_c01.avi,0,noFights
../Dataset/noFights/v_ApplyEyeMakeup_g04_c01.avi,0,noFights
../Dataset/noFights/v_ThrowDiscus_g17_c05.avi,0,noFights
../Dataset/noFights/v_Typing_g11_c06.avi,0,noFights
../Dataset/noFights/v_UnevenBars_g03_c03.avi,0,noFights
../Dataset/noFights/v_MilitaryParade_g16_c04.avi,0,noFights
../Dataset/noFights/v_PullUps_g23_c02.avi,0,noFights
../Dataset/noFights/v_PlayingSitar_g21_c04.avi,0,noFights
../Dataset/noFights/v_VolleyballSpiking_g02_c02.avi,0,noFights
../Dataset/noFights/v_FrisbeeCatch_g10_c02.avi,0,noFights
../Dataset/noFights/no449_xvid.avi,0,noFights
../Dataset/noFights/v_CricketBowling_g09_c04.avi,0,noFights
../Dataset/noFights/v_BalanceBeam_g24_c04.avi,0,noFights
../Dataset/noFights/v_PoleVault_g12_c05.avi,0,noFights
../Dataset/noFights/v_JumpRope_g04_c02.avi,0,noFights
../Dataset/noFights/v_Skiing_g01_c06.avi,0,noFights
../Dataset/noFights/v_Surfing_g12_c04.avi,0,noFights
../Dataset/noFights/v_BenchPress_g21_c02.avi,0,noFights
../Dataset/noFights/v_Nunchucks_g22_c03.avi,0,noFights
../Dataset/noFights/v_ApplyEyeMakeup_g23_c02.avi,0,noFights
../Dataset/noFights/v_Skiing_g06_c06.avi,0,noFights
../Dataset/noFights/v_BodyWeightSquats_g03_c01.avi,0,noFights
../Dataset/noFights/v_PlayingDaf_g03_c04.avi,0,noFights
../Dataset/noFights/no383_xvid.avi,0,noFights
../Dataset/noFights/v_Basketball_g15_c05.avi,0,noFights
../Dataset/fights/v_SumoWrestling_g22_c01.avi,1,fights
../Dataset/noFights/v_BrushingTeeth_g24_c07.avi,0,noFights
../Dataset/noFights/v_IceDancing_g02_c03.avi,0,noFights
../Dataset/noFights/v_ShavingBeard_g08_c03.avi,0,noFights
../Dataset/noFights/v_WallPushups_g15_c05.avi,0,noFights
../Dataset/noFights/v_Rowing_g04_c05.avi,0,noFights
../Dataset/noFights/v_RopeClimbing_g22_c01.avi,0,noFights
../Dataset/noFights/v_BalanceBeam_g17_c06.avi,0,noFights
../Dataset/noFights/v_FrontCrawl_g23_c06.avi,0,noFights
../Dataset/noFights/v_IceDancing_g25_c07.avi,0,noFights
../Dataset/noFights/v_PlayingFlute_g03_c01.avi,0,noFights
../Dataset/noFights/v_Typing_g10_c01.avi,0,noFights
../Dataset/noFights/v_Basketball_g01_c07.avi,0,noFights
../Dataset/noFights/v_PullUps_g16_c04.avi,0,noFights
../Dataset/noFights/v_BalanceBeam_g12_c04.avi,0,noFights
../Dataset/noFights/v_CliffDiving_g04_c01.avi,0,noFights
../Dataset/noFights/v_Rafting_g25_c02.avi,0,noFights
../Dataset/noFights/v_ShavingBeard_g22_c04.avi,0,noFights
../Dataset/noFights/v_PoleVault_g14_c02.avi,0,noFights
../Dataset/noFights/v_JugglingBalls_g04_c05.avi,0,noFights
../Dataset/noFights/v_VolleyballSpiking_g15_c04.avi,0,noFights
../Dataset/noFights/v_SalsaSpin_g13_c04.avi,0,noFights
../Dataset/noFights/v_SoccerJuggling_g01_c04.avi,0,noFights
../Dataset/noFights/v_SoccerPenalty_g23_c05.avi,0,noFights
../Dataset/noFights/v_YoYo_g22_c04.avi,0,noFights
../Dataset/noFights/v_IceDancing_g03_c06.avi,0,noFights
../Dataset/noFights/v_Hammering_g20_c04.avi,0,noFights
../Dataset/fights/v_Punch_g06_c02.avi,1,fights
../Dataset/noFights/v_HulaHoop_g16_c06.avi,0,noFights
../Dataset/noFights/v_PlayingDhol_g25_c01.avi,0,noFights
../Dataset/noFights/v_PullUps_g23_c03.avi,0,noFights
../Dataset/noFights/v_Kayaking_g07_c01.avi,0,noFights
../Dataset/noFights/v_CricketShot_g01_c03.avi,0,noFights
../Dataset/noFights/v_WalkingWithDog_g13_c04.avi,0,noFights
../Dataset/noFights/v_ApplyEyeMakeup_g17_c03.avi,0,noFights
../Dataset/noFights/v_Bowling_g24_c04.avi,0,noFights
../Dataset/noFights/v_MoppingFloor_g17_c03.avi,0,noFights
../Dataset/noFights/v_CuttingInKitchen_g23_c01.avi,0,noFights
../Dataset/noFights/v_ApplyLipstick_g23_c03.avi,0,noFights
../Dataset/noFights/v_Drumming_g02_c06.avi,0,noFights
../Dataset/noFights/v_ParallelBars_g07_c06.avi,0,noFights
../Dataset/noFights/v_Basketball_g16_c06.avi,0,noFights
../Dataset/noFights/v_BlowDryHair_g08_c04.avi,0,noFights
../Dataset/noFights/v_BasketballDunk_g03_c05.avi,0,noFights
../Dataset/noFights/v_Kayaking_g11_c03.avi,0,noFights
../Dataset/noFights/v_Basketball_g25_c05.avi,0,noFights
../Dataset/noFights/v_HeadMassage_g03_c07.avi,0,noFights
../Dataset/noFights/v_HandStandPushups_g01_c03.avi,0,noFights
../Dataset/noFights/v_BaseballPitch_g03_c05.avi,0,noFights
../Dataset/noFights/v_HorseRace_g25_c03.avi,0,noFights
../Dataset/noFights/v_GolfSwing_g22_c05.avi,0,noFights
../Dataset/noFights/v_HighJump_g08_c05.avi,0,noFights
../Dataset/noFights/v_WalkingWithDog_g17_c03.avi,0,noFights
../Dataset/noFights/v_FrontCrawl_g15_c03.avi,0,noFights
../Dataset/noFights/v_BoxingPunchingBag_g09_c01.avi,0,noFights
../Dataset/noFights/v_FrontCrawl_g05_c01.avi,0,noFights
../Dataset/noFights/v_BlowDryHair_g17_c02.avi,0,noFights
../Dataset/noFights/v_JugglingBalls_g25_c01.avi,0,noFights
../Dataset/noFights/v_UnevenBars_g05_c03.avi,0,noFights
../Dataset/noFights/v_Haircut_g22_c02.avi,0,noFights
../Dataset/noFights/v_PlayingGuitar_g14_c03.avi,0,noFights
../Dataset/noFights/v_BandMarching_g15_c06.avi,0,noFights
../Dataset/noFights/v_PlayingViolin_g12_c01.avi,0,noFights
../Dataset/noFights/v_PlayingCello_g17_c05.avi,0,noFights
../Dataset/noFights/v_Swing_g08_c03.avi,0,noFights
../Dataset/noFights/v_BoxingSpeedBag_g19_c04.avi,0,noFights
../Dataset/noFights/v_PlayingFlute_g07_c04.avi,0,noFights
../Dataset/fights/fi428_xvid.avi,1,fights
../Dataset/noFights/v_PushUps_g17_c03.avi,0,noFights
../Dataset/noFights/v_PushUps_g03_c02.avi,0,noFights
../Dataset/noFights/v_FieldHockeyPenalty_g05_c06.avi,0,noFights
../Dataset/noFights/v_CleanAndJerk_g25_c01.avi,0,noFights
../Dataset/noFights/v_PlayingDhol_g06_c02.avi,0,noFights
../Dataset/noFights/v_BreastStroke_g06_c01.avi,0,noFights
../Dataset/noFights/v_PlayingViolin_g13_c02.avi,0,noFights
../Dataset/noFights/v_SkateBoarding_g24_c04.avi,0,noFights
../Dataset/noFights/v_Kayaking_g08_c05.avi,0,noFights
../Dataset/noFights/v_BalanceBeam_g22_c01.avi,0,noFights
../Dataset/noFights/v_CricketShot_g11_c05.avi,0,noFights
../Dataset/noFights/v_PlayingDhol_g22_c02.avi,0,noFights
../Dataset/noFights/v_BaseballPitch_g18_c07.avi,0,noFights
../Dataset/noFights/v_Diving_g09_c01.avi,0,noFights
../Dataset/noFights/v_SkyDiving_g01_c03.avi,0,noFights
../Dataset/noFights/v_WritingOnBoard_g03_c03.avi,0,noFights
../Dataset/noFights/v_YoYo_g04_c05.avi,0,noFights
../Dataset/noFights/v_Swing_g07_c03.avi,0,noFights
../Dataset/noFights/v_PlayingFlute_g01_c01.avi,0,noFights
../Dataset/noFights/v_CleanAndJerk_g19_c03.avi,0,noFights
../Dataset/noFights/v_Hammering_g11_c04.avi,0,noFights
../Dataset/noFights/v_Bowling_g22_c05.avi,0,noFights
../Dataset/noFights/v_PommelHorse_g04_c02.avi,0,noFights
../Dataset/noFights/v_TaiChi_g21_c03.avi,0,noFights
../Dataset/noFights/v_PlayingGuitar_g02_c03.avi,0,noFights
../Dataset/noFights/v_CliffDiving_g09_c01.avi,0,noFights
../Dataset/noFights/v_CricketBowling_g14_c01.avi,0,noFights
../Dataset/noFights/v_Mixing_g16_c01.avi,0,noFights
../Dataset/noFights/v_WallPushups_g04_c02.avi,0,noFights
../Dataset/noFights/v_Hammering_g25_c04.avi,0,noFights
../Dataset/fights/KUNG_FU_HUSTLE_punch_u_cm_np1_fr_med_30.avi,1,fights
../Dataset/noFights/v_Basketball_g05_c03.avi,0,noFights
../Dataset/noFights/v_JugglingBalls_g04_c02.avi,0,noFights
../Dataset/noFights/v_Skijet_g18_c04.avi,0,noFights
../Dataset/noFights/v_Drumming_g13_c05.avi,0,noFights
../Dataset/noFights/v_PlayingCello_g01_c03.avi,0,noFights
../Dataset/noFights/v_FloorGymnastics_g22_c01.avi,0,noFights
../Dataset/noFights/v_SkateBoarding_g03_c02.avi,0,noFights
../Dataset/noFights/v_MoppingFloor_g15_c01.avi,0,noFights
../Dataset/noFights/v_Billiards_g20_c04.avi,0,noFights
../Dataset/noFights/v_BandMarching_g14_c05.avi,0,noFights
../Dataset/noFights/v_HandstandWalking_g06_c01.avi,0,noFights
../Dataset/noFights/v_SoccerPenalty_g15_c01.avi,0,noFights
../Dataset/noFights/v_ParallelBars_g08_c05.avi,0,noFights
../Dataset/noFights/no429_xvid.avi,0,noFights
../Dataset/noFights/v_HighJump_g23_c06.avi,0,noFights
../Dataset/noFights/no120_xvid.avi,0,noFights
../Dataset/noFights/v_TrampolineJumping_g05_c01.avi,0,noFights
../Dataset/noFights/v_StillRings_g12_c01.avi,0,noFights
../Dataset/noFights/v_JumpRope_g16_c03.avi,0,noFights
../Dataset/noFights/v_UnevenBars_g16_c01.avi,0,noFights
../Dataset/noFights/v_WritingOnBoard_g01_c04.avi,0,noFights
../Dataset/noFights/v_PommelHorse_g20_c04.avi,0,noFights
../Dataset/noFights/no244_xvid.avi,0,noFights
../Dataset/noFights/v_HorseRiding_g24_c02.avi,0,noFights
../Dataset/noFights/v_BalanceBeam_g18_c02.avi,0,noFights
../Dataset/noFights/v_PlayingTabla_g19_c01.avi,0,noFights
../Dataset/noFights/v_PlayingDaf_g08_c02.avi,0,noFights
../Dataset/noFights/v_BoxingPunchingBag_g04_c05.avi,0,noFights
../Dataset/noFights/v_JumpRope_g23_c01.avi,0,noFights
../Dataset/noFights/v_HorseRiding_g04_c03.avi,0,noFights
../Dataset/noFights/v_HandstandWalking_g16_c03.avi,0,noFights
../Dataset/noFights/v_SkyDiving_g01_c01.avi,0,noFights
../Dataset/noFights/v_CliffDiving_g15_c03.avi,0,noFights
../Dataset/noFights/v_TableTennisShot_g01_c02.avi,0,noFights
../Dataset/noFights/v_PlayingDhol_g01_c01.avi,0,noFights
../Dataset/noFights/v_SoccerJuggling_g24_c01.avi,0,noFights
../Dataset/noFights/v_SkyDiving_g11_c02.avi,0,noFights
../Dataset/noFights/v_PlayingFlute_g17_c02.avi,0,noFights
../Dataset/noFights/v_SalsaSpin_g18_c02.avi,0,noFights
../Dataset/noFights/v_JugglingBalls_g14_c04.avi,0,noFights
../Dataset/noFights/v_PlayingSitar_g23_c06.avi,0,noFights
../Dataset/noFights/v_SoccerJuggling_g16_c05.avi,0,noFights
../Dataset/noFights/v_PlayingFlute_g23_c02.avi,0,noFights
../Dataset/noFights/v_JavelinThrow_g04_c01.avi,0,noFights
../Dataset/noFights/v_PoleVault_g16_c06.avi,0,noFights
../Dataset/fights/v_Punch_g15_c06.avi,1,fights
../Dataset/noFights/v_Rowing_g06_c04.avi,0,noFights
../Dataset/noFights/v_BaseballPitch_g12_c03.avi,0,noFights
../Dataset/noFights/v_Surfing_g11_c04.avi,0,noFights
../Dataset/noFights/v_CricketBowling_g14_c02.avi,0,noFights
../Dataset/noFights/v_Drumming_g06_c01.avi,0,noFights
../Dataset/noFights/no94_xvid.avi,0,noFights
../Dataset/noFights/v_CricketBowling_g03_c01.avi,0,noFights
../Dataset/noFights/v_CuttingInKitchen_g12_c03.avi,0,noFights
../Dataset/noFights/v_PullUps_g09_c02.avi,0,noFights
../Dataset/fights/fi224_xvid.avi,1,fights
../Dataset/noFights/v_Mixing_g14_c03.avi,0,noFights
../Dataset/noFights/v_LongJump_g17_c03.avi,0,noFights
../Dataset/noFights/v_BabyCrawling_g18_c01.avi,0,noFights
../Dataset/noFights/v_StillRings_g18_c02.avi,0,noFights
../Dataset/noFights/v_JugglingBalls_g08_c01.avi,0,noFights
../Dataset/noFights/v_VolleyballSpiking_g20_c02.avi,0,noFights
../Dataset/noFights/v_Archery_g18_c03.avi,0,noFights
../Dataset/noFights/v_HulaHoop_g03_c01.avi,0,noFights
../Dataset/noFights/v_HulaHoop_g24_c04.avi,0,noFights
../Dataset/fights/v_Punch_g17_c03.avi,1,fights
../Dataset/noFights/v_UnevenBars_g01_c01.avi,0,noFights
../Dataset/noFights/v_CleanAndJerk_g23_c04.avi,0,noFights
../Dataset/noFights/v_HammerThrow_g05_c04.avi,0,noFights
../Dataset/noFights/v_TennisSwing_g25_c03.avi,0,noFights
../Dataset/noFights/v_BlowingCandles_g19_c03.avi,0,noFights
../Dataset/noFights/v_MilitaryParade_g11_c05.avi,0,noFights
../Dataset/noFights/v_TableTennisShot_g03_c05.avi,0,noFights
../Dataset/noFights/v_Billiards_g03_c03.avi,0,noFights
../Dataset/noFights/v_VolleyballSpiking_g18_c02.avi,0,noFights
../Dataset/noFights/v_Nunchucks_g10_c06.avi,0,noFights
../Dataset/noFights/v_BlowDryHair_g04_c04.avi,0,noFights
../Dataset/noFights/v_HorseRiding_g08_c05.avi,0,noFights
../Dataset/noFights/v_SoccerPenalty_g03_c05.avi,0,noFights
../Dataset/noFights/v_PlayingGuitar_g08_c06.avi,0,noFights
../Dataset/noFights/v_FrisbeeCatch_g01_c05.avi,0,noFights
../Dataset/noFights/v_PlayingFlute_g24_c02.avi,0,noFights
../Dataset/noFights/v_MilitaryParade_g05_c02.avi,0,noFights
../Dataset/noFights/v_BabyCrawling_g22_c03.avi,0,noFights
../Dataset/noFights/v_JavelinThrow_g15_c01.avi,0,noFights
../Dataset/noFights/no420_xvid.avi,0,noFights
../Dataset/noFights/v_HandstandWalking_g18_c01.avi,0,noFights
../Dataset/noFights/v_WalkingWithDog_g07_c05.avi,0,noFights
../Dataset/noFights/v_CuttingInKitchen_g25_c05.avi,0,noFights
../Dataset/noFights/v_ShavingBeard_g04_c02.avi,0,noFights
../Dataset/noFights/v_HandStandPushups_g13_c06.avi,0,noFights
../Dataset/noFights/v_UnevenBars_g12_c03.avi,0,noFights
../Dataset/noFights/v_Skiing_g20_c05.avi,0,noFights
../Dataset/noFights/v_FieldHockeyPenalty_g14_c02.avi,0,noFights
../Dataset/noFights/v_BabyCrawling_g23_c03.avi,0,noFights
../Dataset/noFights/v_BenchPress_g12_c02.avi,0,noFights
../Dataset/noFights/v_WritingOnBoard_g24_c02.avi,0,noFights
../Dataset/noFights/v_FieldHockeyPenalty_g03_c03.avi,0,noFights
../Dataset/noFights/v_Lunges_g09_c02.avi,0,noFights
../Dataset/noFights/v_BalanceBeam_g23_c04.avi,0,noFights
../Dataset/noFights/v_BoxingPunchingBag_g12_c07.avi,0,noFights
../Dataset/noFights/v_HorseRiding_g16_c02.avi,0,noFights
../Dataset/noFights/v_BlowingCandles_g12_c01.avi,0,noFights
../Dataset/noFights/v_BrushingTeeth_g05_c03.avi,0,noFights
../Dataset/noFights/v_ThrowDiscus_g14_c04.avi,0,noFights
../Dataset/noFights/v_HammerThrow_g11_c03.avi,0,noFights
../Dataset/noFights/v_PlayingSitar_g20_c02.avi,0,noFights
../Dataset/noFights/v_UnevenBars_g15_c04.avi,0,noFights
../Dataset/noFights/v_CliffDiving_g09_c06.avi,0,noFights
../Dataset/noFights/v_TennisSwing_g10_c02.avi,0,noFights
../Dataset/noFights/v_RopeClimbing_g20_c02.avi,0,noFights
../Dataset/noFights/v_BoxingSpeedBag_g20_c05.avi,0,noFights
../Dataset/noFights/v_SoccerJuggling_g16_c07.avi,0,noFights
../Dataset/noFights/v_Archery_g02_c01.avi,0,noFights
../Dataset/noFights/v_WritingOnBoard_g20_c04.avi,0,noFights
../Dataset/noFights/v_Basketball_g22_c02.avi,0,noFights
../Dataset/noFights/v_Billiards_g08_c02.avi,0,noFights
../Dataset/noFights/v_PizzaTossing_g18_c03.avi,0,noFights
../Dataset/noFights/v_JumpingJack_g20_c02.avi,0,noFights
../Dataset/noFights/v_PommelHorse_g12_c05.avi,0,noFights
../Dataset/noFights/v_Lunges_g09_c01.avi,0,noFights
../Dataset/noFights/v_PlayingSitar_g04_c06.avi,0,noFights
../Dataset/noFights/v_Kayaking_g21_c03.avi,0,noFights
../Dataset/noFights/no111_xvid.avi,0,noFights
../Dataset/noFights/v_BabyCrawling_g17_c02.avi,0,noFights
../Dataset/noFights/v_Rowing_g02_c06.avi,0,noFights
../Dataset/noFights/v_Typing_g07_c03.avi,0,noFights
../Dataset/fights/fi352_xvid.avi,1,fights
../Dataset/noFights/v_HandStandPushups_g06_c01.avi,0,noFights
../Dataset/noFights/v_Drumming_g01_c02.avi,0,noFights
../Dataset/noFights/v_CliffDiving_g06_c01.avi,0,noFights
../Dataset/noFights/v_HammerThrow_g23_c06.avi,0,noFights
../Dataset/noFights/v_ApplyLipstick_g25_c03.avi,0,noFights
../Dataset/noFights/v_MoppingFloor_g17_c02.avi,0,noFights
../Dataset/noFights/v_SkyDiving_g19_c04.avi,0,noFights
../Dataset/noFights/v_PlayingGuitar_g05_c04.avi,0,noFights
../Dataset/noFights/v_CleanAndJerk_g20_c05.avi,0,noFights
../Dataset/noFights/v_PlayingFlute_g02_c05.avi,0,noFights
../Dataset/noFights/v_CliffDiving_g02_c04.avi,0,noFights
../Dataset/noFights/v_PlayingDhol_g11_c05.avi,0,noFights
../Dataset/fights/v_Punch_g15_c02.avi,1,fights
../Dataset/noFights/v_HandStandPushups_g05_c02.avi,0,noFights
../Dataset/fights/fi442_xvid.avi,1,fights
../Dataset/noFights/v_BasketballDunk_g17_c03.avi,0,noFights
../Dataset/noFights/v_SoccerPenalty_g01_c02.avi,0,noFights
../Dataset/noFights/v_Typing_g02_c03.avi,0,noFights
../Dataset/noFights/v_BlowingCandles_g08_c04.avi,0,noFights
../Dataset/noFights/v_Rowing_g17_c06.avi,0,noFights
../Dataset/noFights/v_TableTennisShot_g04_c05.avi,0,noFights
../Dataset/noFights/v_PlayingDaf_g14_c06.avi,0,noFights
../Dataset/noFights/v_ShavingBeard_g02_c06.avi,0,noFights
../Dataset/noFights/v_PullUps_g15_c01.avi,0,noFights
../Dataset/noFights/v_PlayingDhol_g18_c04.avi,0,noFights
../Dataset/noFights/v_FieldHockeyPenalty_g17_c01.avi,0,noFights
../Dataset/noFights/v_HorseRiding_g11_c03.avi,0,noFights
../Dataset/noFights/v_TrampolineJumping_g09_c01.avi,0,noFights
../Dataset/noFights/v_BalanceBeam_g11_c02.avi,0,noFights
../Dataset/fights/fi370_xvid.avi,1,fights
../Dataset/noFights/v_HammerThrow_g06_c05.avi,0,noFights
../Dataset/noFights/v_Skiing_g19_c02.avi,0,noFights
../Dataset/noFights/v_TennisSwing_g17_c07.avi,0,noFights
../Dataset/noFights/v_BaseballPitch_g10_c01.avi,0,noFights
../Dataset/noFights/v_YoYo_g20_c01.avi,0,noFights
../Dataset/noFights/v_WallPushups_g21_c06.avi,0,noFights
../Dataset/noFights/v_BoxingPunchingBag_g18_c06.avi,0,noFights
../Dataset/fights/Return_of_the_King_10_punch_u_cm_np1_ba_med_0.avi,1,fights
../Dataset/noFights/v_HorseRace_g02_c04.avi,0,noFights
../Dataset/noFights/v_SalsaSpin_g14_c04.avi,0,noFights
../Dataset/noFights/v_TrampolineJumping_g02_c04.avi,0,noFights
../Dataset/noFights/v_FrontCrawl_g07_c03.avi,0,noFights
../Dataset/fights/fi289_xvid.avi,1,fights
../Dataset/noFights/v_JugglingBalls_g09_c06.avi,0,noFights
../Dataset/noFights/v_SkyDiving_g20_c05.avi,0,noFights
../Dataset/noFights/v_FieldHockeyPenalty_g24_c01.avi,0,noFights
../Dataset/noFights/v_PoleVault_g18_c02.avi,0,noFights
../Dataset/noFights/v_Lunges_g15_c02.avi,0,noFights
../Dataset/noFights/v_StillRings_g24_c02.avi,0,noFights
../Dataset/noFights/v_MoppingFloor_g16_c02.avi,0,noFights
../Dataset/noFights/v_PlayingCello_g24_c04.avi,0,noFights
../Dataset/noFights/v_BaseballPitch_g02_c02.avi,0,noFights
../Dataset/noFights/v_WalkingWithDog_g09_c04.avi,0,noFights
../Dataset/noFights/v_WritingOnBoard_g04_c03.avi,0,noFights
../Dataset/noFights/v_PlayingCello_g13_c06.avi,0,noFights
../Dataset/noFights/v_HorseRiding_g17_c03.avi,0,noFights
../Dataset/noFights/v_Typing_g09_c03.avi,0,noFights
../Dataset/noFights/v_HighJump_g11_c07.avi,0,noFights
../Dataset/noFights/no236_xvid.avi,0,noFights
../Dataset/fights/v_SumoWrestling_g22_c04.avi,1,fights
../Dataset/fights/v_SumoWrestling_g20_c01.avi,1,fights
../Dataset/noFights/no84_xvid.avi,0,noFights
../Dataset/noFights/v_HeadMassage_g03_c01.avi,0,noFights
../Dataset/noFights/v_PullUps_g04_c02.avi,0,noFights
../Dataset/fights/fi148_xvid.avi,1,fights
../Dataset/fights/v_Punch_g17_c02.avi,1,fights
../Dataset/noFights/v_HandstandWalking_g08_c04.avi,0,noFights
../Dataset/noFights/v_Skijet_g08_c04.avi,0,noFights
../Dataset/noFights/v_HorseRiding_g19_c04.avi,0,noFights
../Dataset/noFights/v_PlayingTabla_g05_c03.avi,0,noFights
../Dataset/noFights/no201_xvid.avi,0,noFights
../Dataset/noFights/v_BlowingCandles_g06_c07.avi,0,noFights
../Dataset/noFights/v_SkyDiving_g18_c05.avi,0,noFights
../Dataset/noFights/v_VolleyballSpiking_g17_c01.avi,0,noFights
../Dataset/noFights/v_WalkingWithDog_g07_c04.avi,0,noFights
../Dataset/noFights/v_UnevenBars_g03_c02.avi,0,noFights
../Dataset/noFights/v_GolfSwing_g05_c07.avi,0,noFights
../Dataset/noFights/v_MilitaryParade_g20_c02.avi,0,noFights
../Dataset/fights/KUNG_FU_HUSTLE_punch_u_nm_np1_ri_med_51.avi,1,fights
../Dataset/noFights/v_BodyWeightSquats_g25_c01.avi,0,noFights
../Dataset/noFights/v_PlayingSitar_g22_c06.avi,0,noFights
../Dataset/noFights/v_CricketShot_g22_c01.avi,0,noFights
../Dataset/noFights/v_HighJump_g18_c01.avi,0,noFights
../Dataset/noFights/v_Mixing_g05_c02.avi,0,noFights
../Dataset/noFights/v_HandStandPushups_g08_c03.avi,0,noFights
../Dataset/noFights/v_JugglingBalls_g15_c03.avi,0,noFights
../Dataset/noFights/v_PullUps_g02_c03.avi,0,noFights
../Dataset/noFights/no231_xvid.avi,0,noFights
../Dataset/noFights/v_PlayingCello_g20_c02.avi,0,noFights
../Dataset/noFights/v_Skiing_g21_c05.avi,0,noFights
../Dataset/noFights/v_PlayingTabla_g06_c01.avi,0,noFights
../Dataset/noFights/v_SoccerPenalty_g03_c03.avi,0,noFights
../Dataset/noFights/v_ThrowDiscus_g04_c03.avi,0,noFights
../Dataset/noFights/v_SkateBoarding_g21_c02.avi,0,noFights
../Dataset/noFights/v_HeadMassage_g05_c06.avi,0,noFights
../Dataset/noFights/v_HeadMassage_g04_c03.avi,0,noFights
../Dataset/fights/kick__bruce_lee_v_s_japanese_punch_u_cm_np1_ri_bad_3.avi,1,fights
../Dataset/noFights/v_Skijet_g17_c02.avi,0,noFights
../Dataset/noFights/v_PlayingViolin_g01_c01.avi,0,noFights
../Dataset/noFights/v_Billiards_g09_c01.avi,0,noFights
../Dataset/noFights/v_Knitting_g03_c02.avi,0,noFights
